identifier,title,text,ogd
732@staatsarchiv-kanton-zuerich,Zürcher Kantonsratsprotokolle des 19. Jahrhunderts," Zürcher Kantonsratsprotokolle des 19. Jahrhunderts Die Kantonsratsprotokolle (KRP) dokumentieren die Tätigkeit der Legislative des Kantons Zürich (Kantonsrat bzw. bis zur neuen Verfassung von 1869 Grosser Rat). Die Protokolle setzen im Jahr 1803 ein. Sie wurden im 19. Jahrhundert handschriftlich erstellt; im Jahr 1898 erfolgte der Wechsel zum gedruckten Protokoll. Enthalten sind sämtliche handschriftlich erstellten Kantonsratsprotokolle von 1803 bis 1898. Jedes Protokoll bildet eine xml-Datei. Es sind ungefähr 15'000 Protokolle bzw. Dateien. Die Metadaten eines Beschlusses (TEI/teiHeader) bestehen unter anderem aus dem Kürzel des/der Transkriptors/in, dem Transkriptionsdatum, dem Link zum Datensatz im Rechercheportal des Staatsarchivs, der Signatur, dem Publikationsdatum, dem Titel des Beschlusses und dem Beschlussdatum. Die Bände bilden die hierarchische Ordnerstruktur. Dies entspricht auch der Struktur im Archivkatalog. kanton_zuerich kantonsrat ogd Arbeit, Erwerb Bau- und Wohnungswesen Bildung, Wissenschaft Energie Gesundheit Industrie, Dienstleistungen Kriminalität, Strafrecht Kultur, Medien, Informationsgesellschaft, Sport Land- und Forstwirtschaft Mobilität und Verkehr Politik Soziale Sicherheit Öffentliche Verwaltung und Finanzen",True
169@statistisches-amt-kanton-zuerich,Nettoinvestitionen [Fr./Einw.]," Nettoinvestitionen [Fr./Einw.] Nettoinvestitionen pro Einwohner. Überschuss der Investitionsausgaben über die Investitionseinnahmen, welche die Gemeinde aus eigenen oder fremden Mitteln decken muss. Massgrösse für die Investitionstätigkeit. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019. bezirke finanzkennzahlen gemeindefinanzen gemeinden kanton_zuerich nettoinvestitionen oeffentliche_finanzen ogd Öffentliche Verwaltung und Finanzen",True
199@statistisches-amt-kanton-zuerich,Wegzüge [Pers.]," Wegzüge [Pers.] Anzahl weggezogene Personen. Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen. bevoelkerung bezirke gemeinden kanton_zuerich ogd wanderungen zuzuege-wegzuege Bevölkerung",True
202@statistisches-amt-kanton-zuerich,Bevölkerungszunahme 1 Jahr [Pers.]," Bevölkerungszunahme 1 Jahr [Pers.] Veränderung der Einwohnerzahl (zivilrechtlicher Wohnsitz) gegenüber dem Vorjahr. Wert für 1970 aus der Volkszählung (wirtschaftl. Wohnsitz), da keine kant. Erhebung stattgefunden hat. bevoelkerung bevoelkerungswachstum bezirke gemeinden kanton_zuerich ogd Bevölkerung",True
27@statistisches-amt-kanton-zuerich,Gemeindebeitrag an ZVV [1000 Fr.]," Gemeindebeitrag an ZVV [1000 Fr.] Der Beitrag errechnet sich aus dem auf die Gemeinden entfallenden Defizit und wird anteilsmässig nach Angebot (Anzahl Abfahrten, Ant. 80%) und der absoluten, berichtigten Steuerkraft (Ant. 20%) verteilt. bezirke gemeinden kanton_zuerich oeffentliche_finanzen oeffentlicher_verkehr ogd zvv Mobilität und Verkehr",True
29@statistisches-amt-kanton-zuerich,Ø Eigenkapital steuerpfl. jur. Pers. [1000 Fr.], Ø Eigenkapital steuerpfl. jur. Pers. [1000 Fr.] Durchschnittliches Eigenkapital (ehem. Kapital) steuerpflichtiger juristischer Personen. Hinweis: Sehr hohe Beträge einiger weniger Steuerpflichtigen wirken sich entsprechend stark auf den Mittelwert aus. bezirke eigenkapital gemeinden juristische_personen kanton_zuerich ogd Öffentliche Verwaltung und Finanzen,True
34@statistisches-amt-kanton-zuerich,Verkäufe MFH [Anz.], Verkäufe MFH [Anz.] Anzahl verkaufter Mehrfamilienhäuser (MFH). Die letzten drei Jahre sind provisorisch. bezirke eigentum gemeinden handaenderungen immobilien kanton_zuerich mehrfamilienhaus ogd Bau- und Wohnungswesen,True
68@statistisches-amt-kanton-zuerich,Ausländeranteil [%]," Ausländeranteil [%] Ausländeranteil in Prozent der Gesamtbevölkerung (zivilrechtlicher Wohnsitz; ab 2010 inkl. vorläufig Aufgenommene, die über einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber). auslaender bevoelkerung bevoelkerungsstatistik bezirke einwohner gemeinden kanton_zuerich ogd Bevölkerung",True
69@statistisches-amt-kanton-zuerich,Wegzüge [%]," Wegzüge [%] Wegzüge in Bezug auf die Einwohnerzahl (gemäss Kantonaler Erhebung) Ende des vorhergehenden Jahres. Beispiel: Die ""Wegzüge [%] 2003"" beziehen sich auf die Einwohnerzahl von Ende 2002. Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst. Inkl. innerkantonaler Wanderungen. bevoelkerung bezirke gemeinden kanton_zuerich ogd wanderungen zuzuege-wegzuege Bevölkerung",True
87@statistisches-amt-kanton-zuerich,Bevölkerung: Frauenanteil [%]," Bevölkerung: Frauenanteil [%] Frauenanteil in Prozent der Gesamtbevölkerung (zivilrechtlicher Wohnsitz; ab 2010 inkl. vorläufig Aufgenommene,die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber).  bevoelkerung bezirke frauenanteil gemeinden geschlecht kanton_zuerich ogd Bevölkerung",True
92@statistisches-amt-kanton-zuerich,Geb.Vol. Dienstleistungen: Anteil [%]," Geb.Vol. Dienstleistungen: Anteil [%] Approximatives Gebäudevolumen von Büro-, Verkaufs- und Gastgewerbegebäuden (inkl. Anteil gemischte Wohnbauten) bezirke dienstleistungssektor gebaeude gebaeudeart gemeinden kanton_zuerich ogd Bau- und Wohnungswesen",True
93@statistisches-amt-kanton-zuerich,Geb.Vol. Dienstleistungen: Zunahme [%], Geb.Vol. Dienstleistungen: Zunahme [%] Veränderung des Gebäudevolumens gegenüber Vorjahr (1995: jährliche Veränderung im Zeitraum 1990-2000) bautaetigkeit bezirke gebaeude gebaeudeart gemeinden kanton_zuerich ogd Bau- und Wohnungswesen,True
212@statistisches-amt-kanton-zuerich,Geburtenrate (5-J.-mittel) [pro 1000 Einw.], Geburtenrate (5-J.-mittel) [pro 1000 Einw.] Durchschnittliche Zahl von Geburten im Fünfjahresmittel pro 1000 Einw. Beispiel: Die Zahl von 2003 entspricht dem Mittelwert der Geburten von 1999-2003 in Bezug auf die Einwohnerzahl von 1998 bevoelkerung bevoelkerungsbewegungen bezirke geburten gemeinden kanton_zuerich ogd Bevölkerung,True
224@statistisches-amt-kanton-zuerich,Erwerb des Schweizer Bürgerrechts [pro 1000 Einw.]," Erwerb des Schweizer Bürgerrechts [pro 1000 Einw.] in Bezug auf die Einwohnerzahl am Ende des vorhergehenden Jahres (Kantonale Erhebung). Hinweis: Ab 2011 Wechsel des Produktionsverfahrens und neue Definition der ständigen Wohnbevölkerung, die zusätzlich Personen im Asylprozess mit einer Gesamtaufenthaltsdauer von mindestens 12 Monaten umfasst.  auslaender auslaenderinnen bevoelkerung bezirke buergerrecht gemeinden kanton_zuerich ogd Bevölkerung",True
366@statistisches-amt-kanton-zuerich,"ÖV-Wege Quell-, Ziel- und Binnenverkehr [Anz.]"," ÖV-Wege Quell-, Ziel- und Binnenverkehr [Anz.] Das ÖV-Verkehrsaufkommen ist die Summe aller ÖV-Personenwege im Quell-, Ziel- und Binnenverkehr an einem durchschnittlichen Werktag (DWV). Mit Prognosezustand. Anzahl Wege pro Gemeinde, pro Planungsregion und ganzer Kanton. bezirke gemeinden kanton_zuerich oeffentlicher_verkehr ogd verkehrsmittelwahl Mobilität und Verkehr",True
79@statistisches-amt-kanton-zuerich,KRW Wähleranteil EVP [%], KRW Wähleranteil EVP [%] Wähleranteil EVP bei Kantonsratswahlen bezirke gemeinden kanton_zuerich kantonsratswahlen ogd parteien politik wahlen Politik,True
136@statistisches-amt-kanton-zuerich,Zahnärzte [Anz.]," Zahnärzte [Anz.] Definition: Zahnärzte, welche eine Bewilligung zur selbständigen Berufsübung haben, jeweils am Ende eines Kalenderjahres. Für 1993 und 2003 keine Zahlen vorhanden. Aktuellstes Jahr provisorisch. bezirke gemeinden gesundheit kanton_zuerich ogd zahnaerzte zahnaerztinnen Gesundheit",True
141@statistisches-amt-kanton-zuerich,Nettoaufwand allgemeine Verwaltung [Fr./Einw.], Nettoaufwand allgemeine Verwaltung [Fr./Einw.] Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019. bezirke gemeindefinanzen gemeinden gemeindeverwaltung kanton_zuerich nettoaufwendungen oeffentliche_finanzen ogd Öffentliche Verwaltung und Finanzen,True
147@statistisches-amt-kanton-zuerich,Motorräder pro 1000 Einwohner [Anz.]," Motorräder pro 1000 Einwohner [Anz.] Am 30. September eingelöste Motorräder, geteilt durch die Bevölkerung in Tausend. Hinweis: Der Wert für den ganzen Kanton umfasst alle Motorräder mit einem Zürcher Kennzeichen; diese können auch Personen oder Unternehmen gehören, die ihr Domizil nicht im Kanton Zürich haben. bezirke fahrzeuge gemeinden kanton_zuerich motorfahrzeugbestand motorfahrzeuge motorraeder ogd privatverkehr Mobilität und Verkehr",True
19@statistisches-amt-kanton-zuerich,Beschäftigte im Gastgewerbe: Anteil [%]," Beschäftigte im Gastgewerbe: Anteil [%] Anteil der im Bereich Beherbergung/Gastgewerbe Beschäftigten (ohne Gastronomie) an den Beschäftigten des 2. und 3. Sektors. Beherbergung/Gastgewerbe: ab 2008: I55 (NOGA2008); bis 2005: HA55 (NOGA2002). Bruch in der Reihe zwischen 2008 und 2011 aufgrund des Übergangs von der alten BZ-Methodik auf STATENT. Daten des aktuellsten Jahres provisorisch. beschaeftigte bezirke gastgewerbe gemeinden kanton_zuerich ogd wirtschaftssektor Industrie, Dienstleistungen",True
71@statistisches-amt-kanton-zuerich,Bauzonen nicht überbaut  [%], Bauzonen nicht überbaut  [%] Anteil nicht überbaute Bauzonen gemessen an der gesamten Bauzonenfläche bauzonen bezirke gemeinden kanton_zuerich nutzungsreserven ogd Bau- und Wohnungswesen,True
216@statistisches-amt-kanton-zuerich,Schül. Mittelschule [pro 1000 Einw.]," Schül. Mittelschule [pro 1000 Einw.] Anzahl MittelschülerInnen inkl. LangzeitgymnasiastenInnen und SchülerInnen privater Mittelschulen gemessen an der zivilrechtlichen Bevölkerung Ende Vorjahr. bezirke gemeinden kanton_zuerich mittelschulen ogd schueler schuelerinnen schulen Bildung, Wissenschaft",True
23@statistisches-amt-kanton-zuerich,Anteil jur. Pers. an allg. Gemeindesteuern [%], Anteil jur. Pers. an allg. Gemeindesteuern [%] Anteil der juristischen Personen an den allg. Gemeindesteuern (Nettoertrag Rechnungsjahr). bezirke gemeindefinanzen gemeinden gemeindesteuern juristische_personen kanton_zuerich ogd steuern Öffentliche Verwaltung und Finanzen,True
83@statistisches-amt-kanton-zuerich,Anteil Verkehrsfläche [%]," Anteil Verkehrsfläche [%] Anteil Verkehrsfläche an der Gesamtfläche. Die Arealstatistiken werden ca. alle 10 Jahre erhoben. Die letzten vier fanden zwischen 1979-1985, 1992-1997, 2004-2009 und 2013-2018 statt. bezirke flaeche gemeinden kanton_zuerich ogd strassen verkehrsinfrastruktur Raum, Umwelt",True
382@statistisches-amt-kanton-zuerich,Anteil Siedlungsfläche [%]," Anteil Siedlungsfläche [%] Anteil Siedlungsfläche (ohne Verkehrsfläche) an der Gesamtfläche. Die Arealstatistiken werden ca. alle 10 Jahre erhoben. Die Arealstatistiken werden ca. alle 10 Jahre erhoben. Die letzten vier fanden zwischen 1979-1985, 1992-1997, 2004-2009 und 2013-2018 statt. bezirke flaeche gemeinden geographie kanton_zuerich ogd Raum, Umwelt",True
304@statistisches-amt-kanton-zuerich,KRW Wähleranteil FDP [%], KRW Wähleranteil FDP [%] Wähleranteil FDP bei Kantonsratswahlen bezirke gemeinden kanton_zuerich nationalratswahlen ogd parteien politik wahlen Politik,True
284@statistisches-amt-kanton-zuerich,Bevölkerung: Männeranteil [%]," Bevölkerung: Männeranteil [%] Männeranteil an der Gesamtbevölkerung nach zivilrechtlichem Wohnsitz (ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, aber ohne Wochenaufenthalter und Asylbewerber).  bevoelkerung bezirke gemeinden geschlecht kanton_zuerich maenneranteil ogd Bevölkerung",True
80@statistisches-amt-kanton-zuerich,KRW Wähleranteil SP [%], KRW Wähleranteil SP [%] Wähleranteil SP bei Kantonsratswahlen bezirke gemeinden kanton_zuerich kantonsratswahlen ogd parteien politik wahlen Politik,True
307@statistisches-amt-kanton-zuerich,Heiraten [Anz.], Heiraten [Anz.] Anzahl Heiraten. Ein oder beide Partner ist/sind in einer Gemeinde des Kantons Zürich wohnhaft. bevoelkerung bezirke ehe eheschliessungen gemeinden heiraten kanton_zuerich ogd Bevölkerung,True
320@statistisches-amt-kanton-zuerich,Bevölkerung: übrige/andere/ohne Konfession [Pers.]," Bevölkerung: übrige/andere/ohne Konfession [Pers.] Zivilrechtliche Wohnbevölkerung der Gemeinden nach der Konfession am 31. Dezember. Anzahl Personen übrige anerkannte Religionsgemeinschaften, nicht anerkannte Religionsgemeinschaften und ohne Konfession. bevoelkerung bezirke gemeinden kanton_zuerich konfession ogd religion Bevölkerung",True
177@statistisches-amt-kanton-zuerich,Bauzonen überbaut [ha], Bauzonen überbaut [ha] Total überbaute Bauzonenfläche bauzonen bauzonenverbrauch bezirke bodennutzung gemeinden kanton_zuerich ogd zonenart Bau- und Wohnungswesen,True
89@statistisches-amt-kanton-zuerich,Bevölkerungszunahme 5 Jahre [%]," Bevölkerungszunahme 5 Jahre [%] Veränderung der Einwohnerzahl (zivilrechtlicher Wohnsitz) innerhalb von 5 Jahren in Prozent. Wert für 1970 aus der Volkszählung (wirtschaftl. Wohnsitz), da keine kant. Erhebung stattgefunden hat. bevoelkerung bevoelkerungswachstum bezirke gemeinden kanton_zuerich ogd Bevölkerung",True
166@statistisches-amt-kanton-zuerich,Nettoaufwand Umweltschutz und Raumordnung [Fr./Einw.], Nettoaufwand Umweltschutz und Raumordnung [Fr./Einw.] Bruttoaufwand - Bruttoertrag (der Laufenden Rechnung). Aussage: Durch Steuern zu finanzierender Anteil des betreffenden Hauptaufgabenbereichs. Grundlage ist die Konsolidierte Gemeinde. Der Haushalt der Schulgemeinde wird dabei anteilsmässig in den Haushalt der poltischen Gemeinden umgelegt. Umstellung des Rechnungsmodells von HRM1 auf HRM2 ab Rechnungsjahr 2019. bezirke gemeindefinanzen gemeinden kanton_zuerich nettoaufwendungen oeffentliche_finanzen ogd Öffentliche Verwaltung und Finanzen,True
396@statistisches-amt-kanton-zuerich,Neu gegründete Unternehmen Total [Anz.]," Neu gegründete Unternehmen Total [Anz.] Neu gegründete Unternehmen (2. und 3. Sektor). Die Statistik der Neugründungen erfasst nur tatsächlich - also «ex nihilo» - neu entstandene Unternehmen mit marktwirtschaftlicher Tätigkeit. Aus Fusionen, Übernahmen, Spaltungen oder Restrukturierungen hervorgegangene Unternehmen werden folglich nicht berücksichtigt. Werte < 4 werden nicht ausgewiesen. bezirke gemeinden kanton_zuerich ogd unternehmen unternehmensstruktur Arbeit, Erwerb",True
107@statistisches-amt-kanton-zuerich,Geb.Vol. Wohnen: Anteil [%], Geb.Vol. Wohnen: Anteil [%] Approximatives Gebäudevolumen von Wohnbauten (exkl. Anteil Fremdnutzungen in Wohnbauten) bautaetigkeit bezirke gebaeude gebaeudeart gemeinden kanton_zuerich ogd Bau- und Wohnungswesen,True
355@statistisches-amt-kanton-zuerich,Arbeitsstätten im Sekundärsektor [Anz.]," Arbeitsstätten im Sekundärsektor [Anz.] Anzahl Arbeitsstätten des Sekundärsektors (Bergbau, Verarbeitendes Gewerbe/Herstellung von Waren, Energie- und Wasserversorung, Baugewerbe/Bau). Aktuellstes Jahr provisorisch. arbeitsstaetten bezirke gemeinden industrie kanton_zuerich ogd wirtschaftssektor Arbeit, Erwerb",True
402@statistisches-amt-kanton-zuerich,Panaschierstatistik zu den Zürcher Kantonsratswahlen," Panaschierstatistik zu den Zürcher Kantonsratswahlen Die Panaschierstatistik zu den Zürcher Kantonsratswahlen zeigt, wie oft die Kandidierenden auf den Wahlzetteln einer andern Liste aufgeschrieben (=panaschiert) wurden. Zur Erläuterung der Spaltenbezeichnungen siehe die CSV-Ressource mit dem Titel ""Erläuterung Spaltenbezeichnungen Panaschierstatistik zu den Zürcher Kantonsratswahlen"". demokratie kantonsratswahlen ogd wahlen wahlergebnisse wahlzettel Politik",True
408@statistisches-amt-kanton-zuerich,Nur an der Quelle besteuerte Quellensteuerpfl. [Anz.]," Nur an der Quelle besteuerte Quellensteuerpfl. [Anz.] Anzahl Quellensteuerpflichtige, welche nur an der Quelle besteuert sind bezirke gemeinden kanton_zuerich oeffentliche_finanzen ogd steuerpflichtige Öffentliche Verwaltung und Finanzen",True
466@staatsarchiv-kanton-zuerich,Zürcher Regierungsratsbeschlüsse des 19. und 20. Jahrhunderts," Zürcher Regierungsratsbeschlüsse des 19. und 20. Jahrhunderts Transkriptionen der Einzelbeschlüsse des Zürcher Regierungsrat des 19. und 20. Jahrhunderts (1803 bis 1940). Umgesetzt als XML Dateien nach Vorgaben der TEI. Die Daten wurden im Rahmen des Projekts TKR erarbeitet. ogd regierungsrat Bau- und Wohnungswesen Bildung, Wissenschaft Energie Industrie, Dienstleistungen Kriminalität, Strafrecht Kultur, Medien, Informationsgesellschaft, Sport Land- und Forstwirtschaft Mobilität und Verkehr Politik Soziale Sicherheit Öffentliche Verwaltung und Finanzen",True
254@statistisches-amt-kanton-zuerich,"Bevölkerung nach Gemeinde, Heimat, Geschlecht und Alter ab 2010"," Bevölkerung nach Gemeinde, Heimat, Geschlecht und Alter ab 2010 Anzahl der Bevölkerung nach zivilrechtlichem Wohnsitz. Ab 2010 inkl. vorläufig Aufgenommene, die seit mehr als einem Jahr in der Gemeinde leben, ohne WochenaufenthalterInnen und Asylsuchende. Definition ""Bevölkerung nach zivilrechtlichem Wohnsitz"" gemäss Finanzausgleichsverordnung (FAV), §1, Abs. 3, 4 (siehe ""Gesetzliche Grundlage"") alter auslaender auslaenderinnen bevoelkerung bevoelkerungsstatistik bezirke einwohner einwohnerzahl gemeinden geschlecht heimat ogd Bevölkerung",True
130@statistisches-amt-kanton-zuerich,Nettoaufwendungen für ISOLA, Nettoaufwendungen für ISOLA Individueller Sonderlastenausgleich Berechnung der durchschnittlichen Nettoaufwendungen pro Einwohner/in (Dreijahresdurchschnitt; FAV §14 lit. q i.V.m. § 28 Abs.1) finanzausgleich oeffentliche_finanzen Öffentliche Verwaltung und Finanzen,False
88@statistisches-amt-kanton-zuerich,Gesamtsteuerfuss (ohne Kirchen) [%]," Gesamtsteuerfuss (ohne Kirchen) [%] Bezogener Gesamtsteuerfuss ohne Kirchen in Prozent der einfachen Staatssteuer, gewichtet mit der Steuerkraft des jeweiligen Jahres. Zeitreihe ab 2012 (neues Finanzausgleichsgesetz). Details zu angewendeten Steuerfüssen sind direkt bei den jeweiligen Gemeinden einzuholen. Die Daten des aktuellsten Jahr sind provisorisch. bezirke gemeinden gemeindesteuerfuesse gemeindesteuern ogd Öffentliche Verwaltung und Finanzen",True
